name,latitude,longitude,is_similar
XCGPivwotrInEKi,12.979277450819527,77.66418977069168,1
luGjTYnZZkyarxMB,12.87234569080892,77.52079143237165,1
luGjTYnZZkyarxM,12.872821362816625,77.5211100414064,1
iufuABmmhLbUWgRD,12.911679666259316,77.66162577132337,1
iufuABmmhLbUWgR,12.912358045174436,77.66104197453404,1
ECNxivjiWNCQyXCi,13.052395002740589,77.70181700493471,1
ECNxivjiWNCQyXC,13.053213821076548,77.7016023862872,1
dzfUnzfzwStqyCDX,13.026918574542236,77.72284714539538,1
dzfUnzfzwStqyCD,13.02718995830464,77.72281203424605,1
IguQtmagoNpvcQ,13.051316603118767,77.65758196201634,1
IguQtmNagoNpvcQ,13.050664225088386,77.65680332265889,1
JzvbbpdXhSlVuV,13.054514927266531,77.73337088337567,1
JEzvbbpdXhSlVuV,13.054723478911416,77.73303295306741,1
FCiFmfCIeXCvbs,12.941331351212078,77.44509996533543,1
FCipFmfCIeXCvbs,12.940616999466382,77.44518917970244,1
dbkqepQjFwztdNlx,12.98852626747484,77.51914023528946,1
dbkqepQjFwztdNl,12.988885572966472,77.51953061672235,1
EUhKOZpQcaQWkwpJ,13.053374994178965,77.66889249389489,1
EUhKOZpQcaQWkwp,13.053324697761514,77.66927634798537,1
yYfspfGFdCNdJGZL,12.879333631281614,77.7264092823818,1
yYfspfGFdCNdJGZ,12.87956477738878,77.72702573352498,1
XvMoDcaCiXFOfO,12.951532456596585,77.49902505073668,1
XvMoDbcaCiXFOfO,12.951777433671882,77.49840300259034,1
CXGOVqgfznquQQ,13.058571160915353,77.60266440367072,1
CXGOVhqgfznquQQ,13.058709398816632,77.60264698322214,1
zlmLwtXlgLlNEt,13.095790705375798,77.59630051214916,1
zlmLwtXlgLlNGEt,13.09574352964097,77.595787055928,1
qkLRuezNxwbfKx,13.040528354000603,77.52992822473362,1
qkLRuejzNxwbfKx,13.040216778501676,77.52928669145072,1
IgMcaMKNwUkXnlDe,13.001613704792565,77.62779725632049,1
IgMcaMKNwUkXnlD,13.001859962323852,77.62845985011089,1
VoDiSecyRUUDbb,12.893590177145644,77.48086665498165,1
VoDiSecyRUlUDbb,12.893639941228749,77.48128343948854,1
cgZnNvMEAorIzY,12.859886576270512,77.53725212734416,1
cgZnNvMEAorIzdY,12.859075994813304,77.53762094392297,1
sRobaQDrKSEIbn,13.066929831921264,77.47872783182541,1
sRobaQDrKSEYIbn,13.065955236916755,77.47838611657102,1
WJhCXBcsNLNGjtUh,12.942381264280076,77.46993502541228,1
WJhCXBcsNLNGjtU,12.943050505070104,77.47049177142698,1
msSIntvRPpnmwBun,12.900644457906596,77.50740569225057,1
msSIntvRPpnmwBu,12.90089315412756,77.50676903361476,1
ErpBncCoBVoqbM,12.907409210804753,77.64745468165391,1
ErpBncCoBVoqbMA,12.906472607759188,77.64796696631107,1
yuqtAikXIpApPY,12.92125196431516,77.6690000718185,1
yuqtAikXIpOApPY,12.920386699073852,77.66904104746106,1
PsPrtsRVytmUSF,13.094876709541415,77.68226312793067,1
PsPrtskRVytmUSF,13.094233283140946,77.68157475801033,1
MMqzQEykAblgnG,12.97818245094038,77.73197108410557,1
MMFqzQEykAblgnG,12.978389652710348,77.73195510350153,1
OrcplSLsiUnmaZ,12.85396347437155,77.60016802804294,1
OrcplSLsiUnmaZQ,12.85308461293823,77.60028155399746,1
YlvUPJBDgoGcoz,12.878703994571422,77.70574018249451,1
gYlvUPJBDgoGcoz,12.879422144007066,77.70551564265118,1
eBETATLflumvqKmk,13.00959025170866,77.71423345257212,1
eBETATLflumvqKm,13.009063083760672,77.71361909749713,1
xoHUOBfwBXZQdW,13.041351225389343,77.57192498128272,1
xoHUOBfwBsXZQdW,13.041937546154312,77.57229813477343,1
uGggEXXbYRITcu,12.948422402831287,77.6999137849621,1
uGggMEXXbYRITcu,12.949375448201096,77.69971091181195,1
UejLhjvXRLEKUI,13.035000861861208,77.53910293700679,1
UejLhjvXRLEKLUI,13.03593123666924,77.53970786818911,1
HSxYfiWfHWOqAK,13.059411735372464,77.67156508113207,1
HSxYfikWfHWOqAK,13.0601620599601,77.67143873798076,1
WRTnMGNXYanmUdeo,12.940617354276174,77.53468565067186,1
WRTnMGNXYanmUde,12.940629625801302,77.53422222771799,1
fLTeMSBdNtOAyDeJ,12.864303684877946,77.51146913413696,1
fLTeMSBdNtOAyDe,12.864171308691732,77.51207453461598,1
YcCRpcnYiRRtpu,13.067860297346671,77.65473245533389,1
YcCvRpcnYiRRtpu,13.0677927190289,77.65410761900296,1
sioDIIEdOrOHQa,13.084548817568688,77.463847076736,1
rsioDIIEdOrOHQa,13.08523743768034,77.464797575757,1
yNGkwHqPERjYGonl,12.94237426626272,77.64863335674491,1
yNGkwHqPERjYGon,12.942833412814412,77.64861024930558,1
jyBisQYNYtoQNSNl,13.085879668489111,77.52958727392834,1
jyBisQYNYtoQNSN,13.0863658208797,77.53048074776993,1
GQIZqLosbNHeFS,13.029551853654976,77.6904951508985,1
GQIZqLosbNHeQFS,13.030512928118752,77.68953915100813,1
EBiwlEWYHwZuSC,12.882826943994228,77.54975760766361,1
NEBiwlEWYHwZuSC,12.883309208663212,77.55013658008502,1
AwXYWIdZMbqvmy,12.869451942439234,77.63442165736454,1
wAwXYWIdZMbqvmy,12.869720257137304,77.63435483739381,1
XwaPOzmoShQKDhwc,12.90804091920976,77.47597179766171,1
XwaPOzmoShQKDhw,12.908404928351963,77.47614108521798,1
azUcwSaJtzupqGAE,13.009071276080956,77.65332158510816,1
azUcwSaJtzupqGA,13.008913918436804,77.65244241731685,1
pOnrokEtmYcDBdLY,12.911125553514848,77.67690945885394,1
pOnrokEtmYcDBdL,12.91014584424253,77.67661279606192,1
HdeWfuxtesuwqwUx,13.067969160635808,77.70682913216963,1
HdeWfuxtesuwqwU,13.067218362774424,77.70647850363733,1
DJkdwdfTKgQAiOaA,12.916501342697556,77.739365364903,1
DJkdwdfTKgQAiOa,12.91640050321066,77.7384066018427,1
CJNstxvLwFYXHivf,12.892302374550567,77.53379023264351,1
CJNstxvLwFYXHiv,12.89283652762816,77.53436884928699,1
JNJwAcrLptNYNW,12.957672652694749,77.5174929303984,1
JNJwAcrbLptNYNW,12.957095310927258,77.51691560074899,1
pwWsraCTPABfnkQj,12.875883112294504,77.53791552126305,1
pwWsraCTPABfnkQ,12.876266946680891,77.53703437167842,1
VzWyHWSvDFwfaeDf,12.962207788377029,77.62472175965219,1
VzWyHWSvDFwfaeD,12.962222139647254,77.62399583750747,1
jtViGwhAQAlIswOM,13.050293563797558,77.60571507562179,1
jtViGwhAQAlIswO,13.05032494417458,77.60582508167809,1
WswWLwaQLBPWgJ,13.046943094904838,77.50750775487529,1
WswWLwaQLoBPWgJ,13.046084794033694,77.507668924458,1
tBHIwsILCXGWzy,13.086554419935066,77.59384447767819,1
tBHqIwsILCXGWzy,13.08700378250007,77.59298775760317,1
usrpNWqoIEZNgg,13.054534610931016,77.60382558643195,1
usrpNWqoIEZNmgg,13.055046545163291,77.60442119754795,1
LoLKudmPIbSwZDOk,13.081330230685037,77.6696257712316,1
LoLKudmPIbSwZDO,13.080357344753558,77.67000971336074,1
KpdUDRsXtxUMuP,13.035135511117062,77.74197860853923,1
KpdtUDRsXtxUMuP,13.03602066241161,77.7426314931226,1
aUsIZuMoqqJjot,12.927925312572455,77.4560615934323,1
aUsIZuMPoqqJjot,12.92784230768206,77.4563266337021,1
VIMZlXePfFobWpkq,12.870196582429044,77.48144808543437,1
VIMZlXePfFobWpk,12.869219849338776,77.48136909290064,1
sjGLMkuAVubxoJmk,13.012597994362077,77.56813295445035,1
sjGLMkuAVubxoJm,13.013050449328045,77.56816818839499,1
cCfodseZRzziLxRW,12.984297010615078,77.45636354532013,1
cCfodseZRzziLxR,12.983546339338409,77.4554986539981,1
BOyfpTfZhgloQzjv,12.941385656235235,77.55152604959265,1
BOyfpTfZhgloQzj,12.941020542018183,77.55168093097967,1
DmohnDBVZIzrak,13.018141772885336,77.5775049795998,1
DmohnDBVZIzraxk,13.018637130948392,77.57707119211352,1
mhXXKFGihwneJd,13.09514674322714,77.49697112830879,1
mhXXoKFGihwneJd,13.09605686297727,77.49708198844428,1
DZwOdOlypyESkT,13.021343802873206,77.57119453409025,1
DZwOdOlypyESykT,13.021421632347584,77.57054021993929,1
TnmUVrkSRXXCKy,13.06420020869048,77.5027363828745,1
TnmVUVrkSRXXCKy,13.063231332364197,77.50193230005655,1
xXUJqUopOtFjuN,12.974283356724744,77.54815745999278,1
xXoUJqUopOtFjuN,12.973298366342974,77.54901419524296,1
wlRwZcjnKafNBZ,13.070131167563437,77.44737260915349,1
wlRywZcjnKafNBZ,13.070247410822049,77.44715106414758,1
nwXLYrqrfRJlaxeU,12.995863485924556,77.49586215819772,1
nwXLYrqrfRJlaxe,12.996511965857314,77.49509658233752,1
TksbFtFojEYYFk,12.985585712501548,77.73682880994618,1
TksbFTtFojEYYFk,12.985613653931628,77.73765581269178,1
VwBBojPXDNQttgAw,13.065910688726117,77.46064868648214,1
VwBBojPXDNQttgA,13.06595755156421,77.46050867277648,1
gVScbqBEEARiBMKe,12.953300164777575,77.60063976909855,1
gVScbqBEEARiBMK,12.9526149794434,77.60044093653256,1
NdioHqyzmxoJyB,12.93722742122613,77.66104717959122,1
KNdioHqyzmxoJyB,12.936877833646742,77.66129091654916,1
jrufTnhjTVHLdIdw,13.011366558900772,77.45683652545246,1
jrufTnhjTVHLdId,13.010406325159392,77.45680678045215,1
AGnFLjLvlTnPYi,13.039008797517743,77.55396506165644,1
AGnFLjPLvlTnPYi,13.039590715231034,77.55441478876656,1
vEfQKgrJeCpIOH,12.880126197926952,77.53899499028441,1
vEfQKgrJeCUpIOH,12.879571209697753,77.5387735369352,1
GJGcrkyMCzvUQv,12.999440883843292,77.52886216842022,1
GJGcrkyCMCzvUQv,12.999935460134203,77.52915156434304,1
fKHzwLMuaRVniQ,12.885557486583991,77.73380362215707,1
tfKHzwLMuaRVniQ,12.886306162252286,77.73480197130952,1
RDmXtAmpZBShMi,12.948679709650648,77.56358949931312,1
RDmXtcAmpZBShMi,12.949512729561771,77.56276808475431,1
pxHkzfkwRzvqTJHX,13.004859584633396,77.48294542162776,1
pxHkzfkwRzvqTJH,13.004527425018146,77.48344964600402,1
AzfRuHjTOlBTXnVX,12.911589564461991,77.4869907687731,1
AzfRuHjTOlBTXnV,12.910709796932489,77.48686682469089,1
jAGIcmrTsodnWi,13.077353282130144,77.48892035169413,1
jAGIcmrTsodndWi,13.077645516772687,77.48871046862293,1
jgmPjYZjyVbufm,13.06745676419042,77.49303424023266,1
jkgmPjYZjyVbufm,13.06674907623817,77.49398589982864,1
ewiNMoGvCChQNlPG,12.904117126240475,77.7005256446321,1
ewiNMoGvCChQNlP,12.905019821873491,77.70018789466702,1
RxKdOGbdSnGxFi,12.932677446164735,77.55268053550944,1
RxKdOGbdSknGxFi,12.933615076431993,77.55352181347597,1
LtzdhXngjSbmwx,13.06999390052987,77.53835727091729,1
LtzdrhXngjSbmwx,13.069544573956676,77.53863101658561,1
zTqcRXIGIzWtqvrP,13.079497929707744,77.50850961111517,1
zTqcRXIGIzWtqvr,13.079544579222702,77.50879343226043,1
IprKxWxiHivLUbIP,13.054615669381969,77.72926720774551,1
IprKxWxiHivLUbI,13.053727603326784,77.72872367124107,1
SbPvEWyzCrCado,12.855137336039602,77.47322453917894,1
SbPvDEWyzCrCado,12.85448900857465,77.47316334792771,1
UEElYeDJJplZZtMT,12.93801928209389,77.6421888323407,1
UEElYeDJJplZZtM,12.938820956230876,77.64281474893453,1
uKUxVFGPEZLabmyN,12.92188433174495,77.45940837266961,1
uKUxVFGPEZLabmy,12.921826628174646,77.45881512201227,1
TziQErdkhqwVAR,12.912943401395175,77.52598111907616,1
TKziQErdkhqwVAR,12.912412760042384,77.52666229128064,1
NCZfWklVVxOAjyWc,12.989391021891365,77.51964902796753,1
NCZfWklVVxOAjyW,12.99038602389568,77.5194495038517,1
pnDNPEIcNxnJmu,12.929019082068807,77.57464142545373,1
pnDNPEIcdNxnJmu,12.928228223714283,77.57419596585414,1
NdNaiSyPpnQMMU,12.922897315720046,77.46274076004026,1
NdNaiSyPpRnQMMU,12.922613327793975,77.46261065026084,1
aSggYJcDMgdjvR,13.002337755817369,77.66582059658583,1
aSggYJcDMgdjvRV,13.003287398229412,77.6667526860731,1
tyxEQFGtApEjXF,13.033928764141978,77.6347245362438,1
tyxEQFCGtApEjXF,13.033913319758296,77.63493019810278,1
cvZqlxnrYNsUNYHc,12.897033424370695,77.47747817187819,1
cvZqlxnrYNsUNYH,12.896189763253192,77.47702859715925,1
UlVjwfAahhlXvY,12.992142726297889,77.73482268911698,1
UlVjwfAabhhlXvY,12.99223278044978,77.7341791185329,1
oYjPhyRVnJbNzO,13.074766659524505,77.64312640339853,1
oYjPhyRVnJbiNzO,13.075543188689858,77.6433858347371,1
mNJknRZTvZkEwR,13.089325493048417,77.67512846617089,1
mNJknRZTvXZkEwR,13.090172689158443,77.67596085449078,1
qPtnJLDKXwPbjGwu,12.853893001924249,77.6822125955259,1
qPtnJLDKXwPbjGw,12.852945159136691,77.68150104282351,1
xwhDKhhSKPuier,12.931321728511604,77.60081997082806,1
xwhDKRhhSKPuier,12.931976272497812,77.6015038500179,1
LSeYOuTdkzSbpfHi,12.874897349018193,77.65644252498227,1
LSeYOuTdkzSbpfH,12.87572031975496,77.65567253053517,1
ZjHkHfOQnpKrymLh,12.87105387910704,77.45131593487388,1
ZjHkHfOQnpKrymL,12.871688995625858,77.45206155335612,1
EiwizZMVqmlQZJHP,12.924357047073078,77.71847934059716,1
EiwizZMVqmlQZJH,12.924329300120036,77.71752952891882,1
XUMAIOJLkqelyPMm,12.957712110225849,77.70886370366863,1
XUMAIOJLkqelyPM,12.958047184966382,77.70817615688286,1
SzJaIRrrDyqhIjjj,12.986234473892004,77.5048688410879,1
SzJaIRrrDyqhIjj,12.98532823259196,77.50438786862324,1
NGVQCjBHfzDsUP,13.05118832139008,77.46099898309261,1
NGVQCjBHfzDslUP,13.050640980599916,77.46123816007417,1
kIsHEvAPidOohy,12.965188506106497,77.71934518755926,1
kIsHEvpAPidOohy,12.964476585942723,77.7195878486789,1
cFteHZjcULbljLsV,12.94174206209492,77.47720493592493,1
cFteHZjcULbljLs,12.941602527852258,77.47780390374602,1
aFHefpnznbEuyLZF,13.01709858449035,77.5333725409638,1
aFHefpnznbEuyLZ,13.016653629431982,77.53260426922313,1
uifLtdwnKPvalIls,12.886075692730747,77.47133868789668,1
uifLtdwnKPvalIl,12.886879018977153,77.47115935607638,1
jKoxKMSgRiSNGC,13.024116348863297,77.62157629099426,1
BjKoxKMSgRiSNGC,13.024615956326985,77.62161438918784,1
OYiqEoXxILOMgI,12.908690612438535,77.62276872091671,1
EOYiqEoXxILOMgI,12.907700950335093,77.62203420183577,1
uXQiYGNaqLALhXgP,12.994130697539704,77.46572708695687,1
uXQiYGNaqLALhXg,12.99401182320757,77.46642896730401,1
tffFdAfvlAsJaH,12.862553459768336,77.63337510541328,1
tffFdAfvlAsJaSH,12.862789503724764,77.63410336156755,1
LfGPCnJfuCThzYKi,13.0215014344974,77.59267681475554,1
LfGPCnJfuCThzYK,13.021565240040012,77.59263290128213,1
ZFHJUYtvorYwhq,13.075604361324716,77.51387615780304,1
ZFHJUYtvRorYwhq,13.076420784150091,77.51390729604061,1
xsXirARuPpoNGA,13.039132594897834,77.63593804419583,1
xsXRirARuPpoNGA,13.039841200394596,77.63682087648196,1
arLDmQIoYXVwId,12.868975810063318,77.65087143903723,1
NarLDmQIoYXVwId,12.869686293944396,77.65104185060193,1
acoZjNFpbtccezIv,12.864944894989238,77.60457005395351,1
acoZjNFpbtccezI,12.864136874327734,77.60361770914855,1
MkXNpYfDfagiJgbl,12.85401623894854,77.49020407215734,1
MkXNpYfDfagiJgb,12.853970545416734,77.49106853510148,1
GIqsePMKNTZeeo,12.860846416563929,77.51682676704749,1
GIqsePMKNTZieeo,12.86036728585217,77.51595460750575,1
cuTaxOwwRtneHW,13.018807443037185,77.67702424715374,1
cuTahxOwwRtneHW,13.018423189603212,77.67694960503809,1
YVtYGJkZaaLlUsdo,12.903451868850018,77.55446185761453,1
YVtYGJkZaaLlUsd,12.903630406598726,77.5543974893145,1
oZzyjDGmsIoXNQnY,12.870642798086363,77.51500450639206,1
oZzyjDGmsIoXNQn,12.8715823153419,77.51474436384284,1
AvftAZnmCltwPE,13.044457562631736,77.68334286627386,1
AvftAZnmCPltwPE,13.045437461280686,77.68316440268259,1
chqNUQUsYcHEDl,12.89395714086732,77.64671741658996,1
chqNUQUsYcHEDkl,12.89326148732882,77.64648088923408,1
NKEsyrnnmQcpoP,12.999387515275153,77.6261709349557,1
NKEsyrnnmQcpoPY,12.998605566320284,77.62595365794493,1
dnilDPPTZzMDdDYF,12.944863632029463,77.67047585395903,1
dnilDPPTZzMDdDY,12.945067197190712,77.6705899188201,1
UNGshQFMBHXkvkcq,12.931690535579296,77.66025313606846,1
UNGshQFMBHXkvkc,12.932233592018092,77.6594691099347,1
KqJPrsmcCkUcAL,13.01147433738371,77.5600333139956,1
KqJPrsmcCYkUcAL,13.011604304155542,77.55988732322443,1
MVadnbWfWVgNyTAh,13.049827415193327,77.71221042691482,1
MVadnbWfWVgNyTA,13.050321783972782,77.71302334038255,1
qzDqRRVtndAaiB,12.911009646125128,77.67473281229006,1
qzDqRRVtnmdAaiB,12.910386056366931,77.67495390375721,1
MiBXDvecwXUnRD,12.93718743982796,77.45188503822983,1
MiBXDvyecwXUnRD,12.93726435639017,77.45249566836287,1
UHFgcowOEoWdbngU,12.964306542017637,77.5233819143083,1
UHFgcowOEoWdbng,12.964492045232108,77.52324650508041,1
NQahRrnMLkPZYC,12.878812481655268,77.71837308697917,1
NQahRrnMLkPZYAC,12.878486893205784,77.71780143962205,1
qudwNydapJXvts,13.058764778683202,77.73715088413911,1
qudwNydapVJXvts,13.057899959468086,77.73674784925171,1
BirhCEFVNrDPghZy,12.969115702243768,77.58280123303528,1
BirhCEFVNrDPghZ,12.968432077240577,77.5832796198038,1
bsIkuhKXOXsTdC,12.945727696611147,77.58022604091506,1
bsIkXuhKXOXsTdC,12.944830115093955,77.57926501753752,1
LBYdKusmCBCNfADc,12.96050079858729,77.57347745743152,1
LBYdKusmCBCNfAD,12.96122077541447,77.57279221070046,1
yFawbLKGoxCdMIYs,13.07884235701701,77.47156208686756,1
yFawbLKGoxCdMIY,13.078818267059743,77.47164713222492,1
nZZcGLQiClpqto,13.093613771198669,77.6567839267168,1
znZZcGLQiClpqto,13.094006237922876,77.65683935740853,1
HWmOmpJHZrlapPxn,12.92085848424414,77.68457720553411,1
HWmOmpJHZrlapPx,12.921215917678229,77.68489426228476,1
PXJUNULvBSHjCf,12.855651301323356,77.7182079807586,1
PXJUNULvBSHJjCf,12.85641371959236,77.71750929230747,1
znftskLVEEGkzh,12.859247330331176,77.65919626696868,1
znftskLVnEEGkzh,12.859799454972556,77.65891091443866,1
EkkKhZfSjlsODQ,13.051579884492387,77.74363930477944,1
EkkKhZfSjlsODJQ,13.052378764261965,77.74319937064702,1
axKNijKUEpXGkosy,13.070784730694838,77.4814354922228,1
axKNijKUEpXGkos,13.070510476712643,77.48232213174462,1
NvyyRMwquFfZgcJI,12.962297878613786,77.58978199975711,1
NvyyRMwquFfZgcJ,12.961948217330356,77.59054726103099,1
WlsfziaTRJnqNJ,13.026951972577946,77.59567331282535,1
WlsfUziaTRJnqNJ,13.027091529356554,77.59585272939421,1
uBFvMqFVqBsfwpmi,13.067900656332553,77.53457239994825,1
uBFvMqFVqBsfwpm,13.0688107662549,77.53466805331743,1
XUlaUdByvqsYuA,13.008253982939737,77.67585858117988,1
XUlaDUdByvqsYuA,13.008911803955495,77.67528420894415,1
KBDWRNDyMDxOeZ,13.04962572991429,77.58576309417498,1
KBDWRNADyMDxOeZ,13.048944649831338,77.5851815235342,1
uBLYKrMWIfrTNXOD,13.014383701873111,77.54380619267974,1
uBLYKrMWIfrTNXO,13.01535159942876,77.54349958292062,1
pmRSTKCBSkKBCHwg,12.887746909727245,77.59058935035527,1
pmRSTKCBSkKBCHw,12.888332322158334,77.59009731609395,1
LqkSoFuioVsjxF,13.081346240000055,77.55607266806388,1
LqkSoFuifoVsjxF,13.081317400849445,77.55631407345419,1
yeQpxKqHBMXzURWT,13.040789802268176,77.68723852574183,1
yeQpxKqHBMXzURW,13.040572722837814,77.68791492048639,1
XEbXShDqHELQHJ,12.925840016319526,77.73950511313849,1
XEbXSVhDqHELQHJ,12.925764181200668,77.73900542356903,1
cOdGWBCmuWdgwuUG,13.09343233399595,77.68911148691761,1
cOdGWBCmuWdgwuU,13.093436944523026,77.68908033406409,1
iDpXtrFXlhbUfqOS,12.86586445360793,77.68840219971038,1
iDpXtrFXlhbUfqO,12.86513165013226,77.68744254703647,1
JlCOfReKIhbvwHWE,12.898625405025385,77.50508883053931,1
JlCOfReKIhbvwHW,12.898312032807056,77.50458949420828,1
fjUQnBRRbIZyzKmK,13.081649241244367,77.64572559836303,1
fjUQnBRRbIZyzKm,13.081124741782046,77.6462057748418,1
OhiLrNZwglUtsPnP,12.884207814139078,77.56022552314943,1
OhiLrNZwglUtsPn,12.884694387429978,77.55947402111532,1
bQeRChxvprDJqo,12.92025616868476,77.71605509503154,1
bQeRChxvprDoJqo,12.92039872900765,77.71517273723666,1
GgQzaXrOiGOMRFPT,12.88604515085907,77.46579663378168,1
GgQzaXrOiGOMRFP,12.885579664403718,77.46634568002803,1
nTHOXFkIsQUJnL,12.935058720965126,77.70635671854322,1
nTHOXFkIsQUJnLm,12.934989080037129,77.7065505348428,1
wddlLiDlEAsqfcFo,12.927751624685628,77.68725307479878,1
wddlLiDlEAsqfcF,12.927422116312272,77.6877305229202,1
WoupWjmVqnOotN,12.909768766887654,77.47649823324527,1
WoupPWjmVqnOotN,12.910390918553478,77.47607058861098,1
ZJNEbUvMgqJjKeIa,12.987072569422834,77.53634824270266,1
ZJNEbUvMgqJjKeI,12.987878251835308,77.53661049462644,1
ADokprYTbAgDsMKg,13.01750445777706,77.6009540589211,1
ADokprYTbAgDsMK,13.017850321382925,77.60091864980794,1
MhzcvdKeIWIEKMbW,12.932001100217716,77.52413101539362,1
MhzcvdKeIWIEKMb,12.93125443138485,77.52373570802574,1
GVHZVPUnjnaofTxu,12.854030889667106,77.6382585646192,1
GVHZVPUnjnaofTx,12.854413354463349,77.63733783808519,1
gRsMmOKFdhXKSt,12.956888524998858,77.73822213742129,1
gRsMmOzKFdhXKSt,12.956989762367025,77.73763499303273,1
hqQdIwXcLdqXbK,13.01562433114864,77.62596969875706,1
hqQBdIwXcLdqXbK,13.015200313014134,77.62524396415397,1
DNUNeUwMDnPjAvsd,13.052728819160356,77.50154409321613,1
DNUNeUwMDnPjAvs,13.051912295732,77.50141501854016,1
dzggEeIDsIpnsHdM,13.061296790260435,77.4529854079626,1
dzggEeIDsIpnsHd,13.060871300151506,77.45295236968357,1
MfSfzskCSWkJNi,12.975067608341432,77.45753987299857,1
MfSfzskCSWkJNix,12.975381932583645,77.45784784271333,1
eenADobIhinTak,12.881778837261823,77.6767177536563,1
eenADobIhiCnTak,12.88272800467796,77.6771202157053,1
cFIDUDLjZmPsDdTk,12.91296332705139,77.61236753933257,1
cFIDUDLjZmPsDdT,12.912007764583652,77.61318239339212,1
zBDHkDLzVVVVJdms,13.08641486005933,77.71598921725413,1
zBDHkDLzVVVVJdm,13.085596507521554,77.71540163891284,1
cHMHUfGPEiwycI,13.028216590615497,77.46008525936325,1
cHMHUfGPEiTwycI,13.028880666967943,77.46046417208198,1
YzQHKFDQhxJQITlA,13.0350666623475,77.6365747758395,1
YzQHKFDQhxJQITl,13.034384364133237,77.63696222895945,1
qUGqivujptmYyNnT,13.00833341844127,77.73921883148152,1
qUGqivujptmYyNn,13.009159752337196,77.73994000292102,1
YWNuazmkAFLuDa,12.981979291537742,77.45099423623932,1
YWNuazmkAFLuDaf,12.982107438831452,77.45039828190282,1
cocwflfKaGkiXxFn,12.932077720711655,77.52082824748153,1
cocwflfKaGkiXxF,12.93258359755858,77.52023362484104,1
qgitTODtlqQlNzoQ,12.998370005777634,77.53733433132659,1
qgitTODtlqQlNzo,12.9980423311773,77.53658220008893,1
kYSQlmtddKddMDxT,12.884548930819182,77.54769628237491,1
kYSQlmtddKddMDx,12.884361840811488,77.54780171536787,1
xaVnzGVKrdXrYUmU,13.072829504291835,77.60992087989924,1
xaVnzGVKrdXrYUm,13.07368951160798,77.61008136341133,1
hNBTbAsbsQBqrF,12.949078783367614,77.50397486553133,1
hNBTpbAsbsQBqrF,12.948664473026014,77.50371061135334,1
QhpSMwHNZeefIyug,12.913435929383224,77.4608502805916,1
QhpSMwHNZeefIyu,12.912900025276148,77.4600683387571,1
RKuNjsrJsHZzfWFt,13.0543927609149,77.68879150246576,1
RKuNjsrJsHZzfWF,13.054749110998266,77.68836204138115,1
ocqVDzqnAsVOdw,12.910877583424586,77.4844648285534,1
ocqVDzqnAsVOdws,12.911805874177585,77.48401446601481,1
AtdYzrUYOboNhy,12.990154323542695,77.6517234601645,1
ZAtdYzrUYOboNhy,12.99024479525806,77.65232543319661,1
uSEnChQGoagkoQeE,12.964573503827213,77.63216977350088,1
uSEnChQGoagkoQe,12.964511577010336,77.63269491945418,1
zKOEZSHlOrVhQW,13.051111275267116,77.53430329982508,1
zKOEZSHlOrVqhQW,13.051941283395482,77.53355348368333,1
XwNEmCgycdECoVBu,12.944043014643292,77.55559766557319,1
XwNEmCgycdECoVB,12.943308435485314,77.55637320279729,1
GJtCcaTtPjbfNWHf,13.03461773549632,77.62052853718482,1
GJtCcaTtPjbfNWH,13.033937775757794,77.61959614483956,1
UyWhTFbFzDitJWSA,12.96771255250865,77.59177661349649,1
UyWhTFbFzDitJWS,12.968065691076394,77.59163789306007,1
tUgYnqwGuCIsJdKf,12.926059616175792,77.6680811054877,1
tUgYnqwGuCIsJdK,12.926146164175035,77.66769430885356,1
eaLrJEHVIlmdHlhc,13.081241021640972,77.54107281018409,1
eaLrJEHVIlmdHlh,13.08041553158288,77.54197941471101,1
RBpHrqjhmGWiFr,12.959249230168968,77.52116201642943,1
ZRBpHrqjhmGWiFr,12.959754885399722,77.52119162457466,1
LCuqSodmDNaegdPQ,12.990948107969338,77.57720145839619,1
LCuqSodmDNaegdP,12.9905653878182,77.57632007345451,1
hOPDljvEKTDsHP,12.915535318415394,77.56708109460685,1
hOPDljvEKTDssHP,12.915954698454485,77.56729511495791,1
YwTWjbIwHcnYakrv,12.859182167633277,77.71497487293828,1
YwTWjbIwHcnYakr,12.859473835393686,77.7144655088157,1
RYShVRKvHuEPps,12.997124636720825,77.7166333336968,1
RYShVRKvHuEPpsg,12.997130985822112,77.71617828063718,1
OgDlvkOfgLIQXS,13.08109007843581,77.6195192891157,1
OgDmlvkOfgLIQXS,13.080972656191388,77.6186282648992,1
WFspucvShrqfAz,12.867236648072458,77.66096657727829,1
WFspucvShrVqfAz,12.86667614036992,77.6602362070697,1
JjDfYPmCnVvgVKvf,13.05761816694388,77.46238052322121,1
JjDfYPmCnVvgVKv,13.05682989073878,77.46305633588857,1
IaNIpbDWcQavOaFe,13.065085762667522,77.56121708155864,1
IaNIpbDWcQavOaF,13.064508678369949,77.56204387257574,1
YPRscScZTDyADi,13.0444873021565,77.48765399060964,1
YPRswcScZTDyADi,13.044954732215768,77.48763241901075,1
sSbtSCiLDSsRVj,13.06739368736044,77.5251982302588,1
sSbtSCiLDSsRWVj,13.06778250236296,77.52517511658067,1
UcHCIGWYgINJDa,12.890166774783085,77.63591662841941,1
UcHCIGWYgINJDaC,12.891021342058869,77.6357367739142,1
